0.007364,0.02703,-0.003239,-0.019264,-0.045372,0.01475,-0.001888,0.003391959
-0.002469,-0.000742,0.000563,0.01237,0.003901,0.002096,0.000971,0.000174438
0.007672,0.006094,-0.001482,-0.016895,-0.011837,0.003165,-0.000997,0.0004759
0.004975,0.007196,0.001159,0.008111,-0.01108,0.004923,0.001869,0.00026941
0.00026,0.021743,-0.002814,-0.015622,-0.056451,0.006706,-0.032569,0.005017149
0.014466,0.013878,0.004833,0.116366,0.013482,0.003789,0.004353,0.013972072
0.019916,0.009946,0.004573,0.103842,0.013087,0.00256,0.001564,0.011083265
-0.007438,-0.004483,0.010746,0.141986,0.040462,-0.007228,-0.015924,0.022238589
-0.063769,0.016245,-0.010544,-0.135285,0.015741,0.00709,-0.034262,0.020149039
-0.011712,0.026281,-0.009601,-0.01469,0.010047,0.010056,-0.009685,0.001294531
0.004965,0.018632,-0.009418,-0.041709,-0.00065,0.01447,-0.010334,0.002492086
-0.010195,0.014767,-0.010108,-0.046289,-0.004216,0.018269,-0.007381,0.002868918
0.011279,0.017686,-0.002545,-0.051768,-0.00231,0.02585,-0.004697,0.003694818
-0.006596,0.017784,0.001273,-0.0143,0.003137,0.025689,0.001183,0.001193546
-0.062224,0.034082,0.00122,-0.022193,0.004869,0.028309,0.003897,0.002495894
0.005155,0.02665,-0.003503,-0.020274,0.01054,0.036345,0.000219,0.002565627
0.000062,0.013556,-0.002297,-0.062592,0.006358,0.034291,0.002434,0.005329021
0.019548,0.006017,-0.005131,-0.03616,0.015588,0.036042,-0.000544,0.002912384
0.01068,0.004196,-0.002153,0.003512,0.015803,0.041532,0.00258,0.002015874
-0.005997,0.010055,-0.00219,0.007994,0.019023,0.022365,0.005592,0.001063141
-0.05673,-0.04083,-0.003549,0.027289,0.01635,0.054458,-0.004578,0.005678328
0.004801,-0.145817,-0.035079,-0.096175,-0.060518,0.019308,0.023369,0.036324102
-0.002212,0.018211,0.000049,0.026755,0.000498,-0.0297,0.012813,0.002093984
0.018164,0.001188,0.00099,0.016687,0.000536,-0.081943,0.003979,0.007011622
0.031637,-0.000008,0.000488,0.014649,0.000803,0.032805,-0.002981,0.001300531
0.00605,0.038512,0.002402,0.055747,0.006184,-0.069833,0.053767,0.012402452
0.05523,0.017262,-0.002465,-0.030844,-0.020545,-0.006201,0.022925,0.00224151
0.018796,0.080839,0.019808,0.322647,0.054151,-0.015707,0.175815,0.145118342
0.006462,0.030639,-0.002673,-0.059932,0.006077,-0.070486,0.009783,0.009638651
-0.003063,-0.009098,0.000094,-0.06938,-0.000502,-0.044353,-0.003451,0.006875717
0.033113,0.013953,0.001068,-0.027381,0.003795,-0.007358,0.001916,0.001017759
0.003045,-0.003283,0.000581,-0.049573,0.000306,-0.035433,-0.002408,0.003729988
0.041733,0.010453,0.001195,-0.02483,0.002393,-0.045403,0.001596,0.002796928
0.002261,0.000482,0.000964,-0.036762,0.000217,-0.060203,-0.001003,0.004978061
0.000426,0.000381,0.001007,-0.034194,0.000182,-0.068241,-0.00089,0.005828048
0.04574,0.000463,0.001114,-0.027052,0.000834,-0.016162,-0.002393,0.001000898
0.019646,0.000149,0.001122,-0.027138,0.000179,-0.081161,-0.000805,0.00732554
0.002656,-0.01859,0.000259,-0.058296,-0.002851,-0.138731,-0.004401,0.023017866
0.032501,0.003939,0.001057,-0.017284,0.002678,-0.038447,-0.000675,0.001801169
0.00069,0.000829,0.001086,-0.015057,0.002416,-0.006011,-0.002606,0.00027734
0.003538,0.009751,0.001604,0.005298,0.003734,0.002503,-0.000554,0.000146238
0.027597,0.004261,0.001624,0.003671,0.002363,0.002393,-0.002385,5.12682E-05
0.015039,0.008935,-0.032593,-0.138462,-0.028715,0.007411,-0.028888,0.022027854
0.010216,0.108602,0.004729,0.193913,0.047962,0.370012,0.020431,0.189045669
0.10303,-0.008612,-0.019784,-0.147689,-0.120371,0.007181,0.012997,0.03698728
0.019002,0.025294,0.001463,0.08097,-0.013476,0.000188,0.017981,0.007703022
0.000702,0.014997,-0.002852,-0.004043,0.0017,0.004569,0.011151,0.0003975
0.009043,0.013121,-0.003298,-0.011762,0.002032,0.003255,0.009861,0.000433345
0.007488,0.007456,-0.003364,0.032501,0.017019,0.004678,0.031269,0.002412504
0.003762,0.006317,-0.00218,-0.009451,0.008846,0.004995,0.008379,0.000307388
0.038034,0.002287,-0.001871,-0.019654,0.007383,-0.003192,0.002112,0.000464169
-0.006879,0.005495,-0.000299,0.024593,0.008217,-0.001654,-0.000419,0.00070553
-0.007763,0.006929,0.003859,0.09392,-0.009731,-0.005155,-0.013274,0.009181335
0.01117,0.003671,0.002666,0.066941,0.006178,-0.004632,-0.00245,0.004567307
0.017053,-0.404223,0.039912,-0.016597,0.098848,-0.101039,-0.062295,0.189125136
0.003535,0.010888,-0.018368,-0.217087,-0.094058,-0.005308,0.011848,0.056598155
0.032987,-0.003697,0.013772,0.179646,0.094599,-0.00334,-0.001561,0.041438584
0.001581,0.006034,-0.020687,-0.240579,-0.016155,0.013843,0.000224,0.058795279
0.000797,0.001082,-0.010432,-0.130274,-0.03281,0.0086,-0.010525,0.018342544
0.022139,0.001984,-0.006764,-0.089798,-0.019463,0.013871,-0.00074,0.008685129
0.005961,-0.000082,0.001369,0.003128,-0.020246,0.011755,-0.00055,0.000560048
-0.000808,-0.000354,0.002401,0.011393,-0.027901,0.014807,-0.001266,0.001135006
-0.013544,0.000093,0.001035,-0.008706,-0.028004,0.014313,0.000479,0.00106619
-0.003031,-0.002882,0.002533,0.00686,-0.018703,0.00028,0.002657,0.000418722
-0.006618,-0.004104,0.006999,0.065336,0.012151,-0.00263,0.0004,0.004489345
0.005051,-0.00145,0.008351,0.08502,-0.00853,0.001292,-0.001225,0.007376173
0.024993,-0.002017,0.012532,0.139739,-0.000304,-0.001313,-0.002877,0.019698201
-0.004889,-0.004916,0.013215,0.144255,0.010352,-0.005351,0.002677,0.021151272
-0.036412,-0.003282,0.00255,0.026299,0.008767,0.000362,0.012068,0.000931539
-0.016984,-0.001857,-0.000119,0.007527,-0.002524,0.008995,-0.004857,0.000170989
0.000033,0.00138,-0.008325,-0.084758,-0.011798,0.00257,0.005019,0.007426117
0.035165,0.000954,0.003534,0.049304,0.013094,0.00188,-0.011413,0.002749527
0.005546,0.604126,-0.007992,0.143138,-0.038871,0.240751,0.091172,0.453304915
-0.003328,-0.002761,0.000599,0.065598,0,-0.066266,0,0.008702262
-0.044692,-0.003493,0.000609,0.084216,0,-0.021249,0,0.007556427
0,-0.00301,0.000522,0.082625,0,-0.02373,0,0.007399336
-0.01358,-0.002698,0.000447,0.084085,0,-0.019002,0,0.007438842
0,0.001133,0.000142,0.020332,0,-0.013464,0,0.000595973
0.002836,0.001631,-0.0003,0.018889,0,-0.005949,0,0.000394935
-0.000932,0.00305,0.000095,0.010955,0,-0.008348,0,0.000199013
-0.018289,0.014219,-0.002195,-0.13399,0.000659,-0.0019,-0.001719,0.018167317
0,0.017676,-0.001367,-0.006863,0,0.043885,-0.000001,0.002287304
-0.006662,-0.001468,-0.000557,0.004041,0,-0.007936,0,8.17751E-05
0,-0.005175,-0.009843,-0.320883,0,-0.007251,0,0.103142142
0.002534,-0.004993,-0.00878,-0.353551,0,-0.007488,0,0.125156398
-0.001048,,,,,,,
-0.021935,,,,,,,
0,,,,,,,
-0.008139,,,,,,,
0,,,,,,,
0.002339,,,,,,,
-0.001049,,,,,,,
-0.022701,,,,,,,
0,,,,,,,
-0.005159,,,,,,,
0,,,,,,,
0.002097,,,,,,,
-0.001078,,,,,,,
-0.023902,,,,,,,
0,,,,,,,
-0.006427,,,,,,,
0,,,,,,,
0.001913,,,,,,,
-0.001067,,,,,,,
-0.02451,,,,,,,
0,,,,,,,
-0.001576,,,,,,,
0,,,,,,,
0.001663,,,,,,,
-0.001096,,,,,,,
-0.025742,,,,,,,
0,,,,,,,
-0.002763,,,,,,,
0,,,,,,,
0.001437,,,,,,,
-0.001111,,,,,,,
-0.026733,,,,,,,
0,,,,,,,
-0.001588,,,,,,,
0,,,,,,,
0.02691,,,,,,,
-0.010198,,,,,,,
-0.1014,,,,,,,
0,,,,,,,
0.009671,,,,,,,
0,,,,,,,
0.012013,,,,,,,
0.005904,,,,,,,
0.078411,,,,,,,
0,,,,,,,
0.975266,,,,,,,
0,,,,,,,
0.000296,,,,,,,
-0.001139,,,,,,,
-0.016394,,,,,,,
0,,,,,,,
0.002355,,,,,,,
0,,,,,,,
0.001739,,,,,,,
-0.000294,,,,,,,
-0.006421,,,,,,,
0,,,,,,,
0.000749,,,,,,,
0,,,,,,,
0.001758,,,,,,,
-0.000345,,,,,,,
-0.006653,,,,,,,
0,,,,,,,
0.002622,,,,,,,
0,,,,,,,
0.004944,,,,,,,
-0.006655,,,,,,,
-0.085681,,,,,,,
0,,,,,,,
0.005825,,,,,,,
0,,,,,,,
-0.001501,,,,,,,
0.003721,,,,,,,
0.058413,,,,,,,
0,,,,,,,
-0.00149,,,,,,,
0,,,,,,,
-0.00194,,,,,,,
0.003222,,,,,,,
0.039953,,,,,,,
0,,,,,,,
0.00468,,,,,,,
0,,,,,,,
-0.010234,,,,,,,
-0.003723,,,,,,,
-0.03785,,,,,,,
0,,,,,,,
-0.000518,,,,,,,
0,,,,,,,
0.002246,,,,,,,
0.000144,,,,,,,
0.027829,,,,,,,
0,,,,,,,
0.003704,,,,,,,
0,,,,,,,
0.003363,,,,,,,
-0.004073,,,,,,,
-0.02785,,,,,,,
0,,,,,,,
0.005175,,,,,,,
0,,,,,,,
0.00182,,,,,,,
0.000191,,,,,,,
0.029142,,,,,,,
0,,,,,,,
0.000828,,,,,,,
0,,,,,,,
0.002412,,,,,,,
-0.002,,,,,,,
0.001312,,,,,,,
0,,,,,,,
0.005197,,,,,,,
0,,,,,,,
0.002103,,,,,,,
-0.001546,,,,,,,
0.007032,,,,,,,
0,,,,,,,
0.004049,,,,,,,
0,,,,,,,
0.010448,,,,,,,
-0.001914,,,,,,,
0.010058,,,,,,,
0,,,,,,,
0.007325,,,,,,,
0,,,,,,,
0.040024,,,,,,,
-0.003466,,,,,,,
-0.001831,,,,,,,
0,,,,,,,
1.008257,,,,,,,
0,,,,,,,
-0.008243,,,,,,,
0.004359,,,,,,,
0.057993,,,,,,,
0,,,,,,,
-0.000509,,,,,,,
0,,,,,,,
0.00202,,,,,,,
0.001844,,,,,,,
0.039334,,,,,,,
0,,,,,,,
0.0062,,,,,,,
0,,,,,,,
0.039655,,,,,,,
-0.006502,,,,,,,
-0.033199,,,,,,,
0,,,,,,,
1.041252,,,,,,,
0,,,,,,,
-0.001902,,,,,,,
0.003721,,,,,,,
0.071939,,,,,,,
0,,,,,,,
0.002763,,,,,,,
0,,,,,,,
0.02703,,,,,,,
-0.003239,,,,,,,
-0.019264,,,,,,,
-0.045372,,,,,,,
0.01475,,,,,,,
-0.001888,,,,,,,
-0.000742,,,,,,,
0.000563,,,,,,,
0.01237,,,,,,,
0.003901,,,,,,,
0.002096,,,,,,,
0.000971,,,,,,,
0.006094,,,,,,,
-0.001482,,,,,,,
-0.016895,,,,,,,
-0.011837,,,,,,,
0.003165,,,,,,,
-0.000997,,,,,,,
0.007196,,,,,,,
0.001159,,,,,,,
0.008111,,,,,,,
-0.01108,,,,,,,
0.004923,,,,,,,
0.001869,,,,,,,
0.021743,,,,,,,
-0.002814,,,,,,,
-0.015622,,,,,,,
-0.056451,,,,,,,
0.006706,,,,,,,
-0.032569,,,,,,,
0.013878,,,,,,,
0.004833,,,,,,,
0.116366,,,,,,,
0.013482,,,,,,,
0.003789,,,,,,,
0.004353,,,,,,,
0.009946,,,,,,,
0.004573,,,,,,,
0.103842,,,,,,,
0.013087,,,,,,,
0.00256,,,,,,,
0.001564,,,,,,,
-0.004483,,,,,,,
0.010746,,,,,,,
0.141986,,,,,,,
0.040462,,,,,,,
-0.007228,,,,,,,
-0.015924,,,,,,,
0.016245,,,,,,,
-0.010544,,,,,,,
-0.135285,,,,,,,
0.015741,,,,,,,
0.00709,,,,,,,
-0.034262,,,,,,,
0.026281,,,,,,,
-0.009601,,,,,,,
-0.01469,,,,,,,
0.010047,,,,,,,
0.010056,,,,,,,
-0.009685,,,,,,,
0.018632,,,,,,,
-0.009418,,,,,,,
-0.041709,,,,,,,
-0.00065,,,,,,,
0.01447,,,,,,,
-0.010334,,,,,,,
0.014767,,,,,,,
-0.010108,,,,,,,
-0.046289,,,,,,,
-0.004216,,,,,,,
0.018269,,,,,,,
-0.007381,,,,,,,
0.017686,,,,,,,
-0.002545,,,,,,,
-0.051768,,,,,,,
-0.00231,,,,,,,
0.02585,,,,,,,
-0.004697,,,,,,,
0.017784,,,,,,,
0.001273,,,,,,,
-0.0143,,,,,,,
0.003137,,,,,,,
0.025689,,,,,,,
0.001183,,,,,,,
0.034082,,,,,,,
0.00122,,,,,,,
-0.022193,,,,,,,
0.004869,,,,,,,
0.028309,,,,,,,
0.003897,,,,,,,
0.02665,,,,,,,
-0.003503,,,,,,,
-0.020274,,,,,,,
0.01054,,,,,,,
0.036345,,,,,,,
0.000219,,,,,,,
0.013556,,,,,,,
-0.002297,,,,,,,
-0.062592,,,,,,,
0.006358,,,,,,,
0.034291,,,,,,,
0.002434,,,,,,,
0.006017,,,,,,,
-0.005131,,,,,,,
-0.03616,,,,,,,
0.015588,,,,,,,
0.036042,,,,,,,
-0.000544,,,,,,,
0.004196,,,,,,,
-0.002153,,,,,,,
0.003512,,,,,,,
0.015803,,,,,,,
0.041532,,,,,,,
0.00258,,,,,,,
0.010055,,,,,,,
-0.00219,,,,,,,
0.007994,,,,,,,
0.019023,,,,,,,
0.022365,,,,,,,
0.005592,,,,,,,
-0.04083,,,,,,,
-0.003549,,,,,,,
0.027289,,,,,,,
0.01635,,,,,,,
0.054458,,,,,,,
-0.004578,,,,,,,
-0.145817,,,,,,,
-0.035079,,,,,,,
-0.096175,,,,,,,
-0.060518,,,,,,,
0.019308,,,,,,,
0.023369,,,,,,,
0.018211,,,,,,,
0.000049,,,,,,,
0.026755,,,,,,,
0.000498,,,,,,,
-0.0297,,,,,,,
0.012813,,,,,,,
0.001188,,,,,,,
0.00099,,,,,,,
0.016687,,,,,,,
0.000536,,,,,,,
-0.081943,,,,,,,
0.003979,,,,,,,
-0.000008,,,,,,,
0.000488,,,,,,,
0.014649,,,,,,,
0.000803,,,,,,,
0.032805,,,,,,,
-0.002981,,,,,,,
0.038512,,,,,,,
0.002402,,,,,,,
0.055747,,,,,,,
0.006184,,,,,,,
-0.069833,,,,,,,
0.053767,,,,,,,
0.017262,,,,,,,
-0.002465,,,,,,,
-0.030844,,,,,,,
-0.020545,,,,,,,
-0.006201,,,,,,,
0.022925,,,,,,,
0.080839,,,,,,,
0.019808,,,,,,,
0.322647,,,,,,,
0.054151,,,,,,,
-0.015707,,,,,,,
0.175815,,,,,,,
0.030639,,,,,,,
-0.002673,,,,,,,
-0.059932,,,,,,,
0.006077,,,,,,,
-0.070486,,,,,,,
0.009783,,,,,,,
-0.009098,,,,,,,
0.000094,,,,,,,
-0.06938,,,,,,,
-0.000502,,,,,,,
-0.044353,,,,,,,
-0.003451,,,,,,,
0.013953,,,,,,,
0.001068,,,,,,,
-0.027381,,,,,,,
0.003795,,,,,,,
-0.007358,,,,,,,
0.001916,,,,,,,
-0.003283,,,,,,,
0.000581,,,,,,,
-0.049573,,,,,,,
0.000306,,,,,,,
-0.035433,,,,,,,
-0.002408,,,,,,,
0.010453,,,,,,,
0.001195,,,,,,,
-0.02483,,,,,,,
0.002393,,,,,,,
-0.045403,,,,,,,
0.001596,,,,,,,
0.000482,,,,,,,
0.000964,,,,,,,
-0.036762,,,,,,,
0.000217,,,,,,,
-0.060203,,,,,,,
-0.001003,,,,,,,
0.000381,,,,,,,
0.001007,,,,,,,
-0.034194,,,,,,,
0.000182,,,,,,,
-0.068241,,,,,,,
-0.00089,,,,,,,
0.000463,,,,,,,
0.001114,,,,,,,
-0.027052,,,,,,,
0.000834,,,,,,,
-0.016162,,,,,,,
-0.002393,,,,,,,
0.000149,,,,,,,
0.001122,,,,,,,
-0.027138,,,,,,,
0.000179,,,,,,,
-0.081161,,,,,,,
-0.000805,,,,,,,
-0.01859,,,,,,,
0.000259,,,,,,,
-0.058296,,,,,,,
-0.002851,,,,,,,
-0.138731,,,,,,,
-0.004401,,,,,,,
0.003939,,,,,,,
0.001057,,,,,,,
-0.017284,,,,,,,
0.002678,,,,,,,
-0.038447,,,,,,,
-0.000675,,,,,,,
0.000829,,,,,,,
0.001086,,,,,,,
-0.015057,,,,,,,
0.002416,,,,,,,
-0.006011,,,,,,,
-0.002606,,,,,,,
0.009751,,,,,,,
0.001604,,,,,,,
0.005298,,,,,,,
0.003734,,,,,,,
0.002503,,,,,,,
-0.000554,,,,,,,
0.004261,,,,,,,
0.001624,,,,,,,
0.003671,,,,,,,
0.002363,,,,,,,
0.002393,,,,,,,
-0.002385,,,,,,,
0.008935,,,,,,,
-0.032593,,,,,,,
-0.138462,,,,,,,
-0.028715,,,,,,,
0.007411,,,,,,,
-0.028888,,,,,,,
0.108602,,,,,,,
0.004729,,,,,,,
0.193913,,,,,,,
0.047962,,,,,,,
0.370012,,,,,,,
0.020431,,,,,,,
-0.008612,,,,,,,
-0.019784,,,,,,,
-0.147689,,,,,,,
-0.120371,,,,,,,
0.007181,,,,,,,
0.012997,,,,,,,
0.025294,,,,,,,
0.001463,,,,,,,
0.08097,,,,,,,
-0.013476,,,,,,,
0.000188,,,,,,,
0.017981,,,,,,,
0.014997,,,,,,,
-0.002852,,,,,,,
-0.004043,,,,,,,
0.0017,,,,,,,
0.004569,,,,,,,
0.011151,,,,,,,
0.013121,,,,,,,
-0.003298,,,,,,,
-0.011762,,,,,,,
0.002032,,,,,,,
0.003255,,,,,,,
0.009861,,,,,,,
0.007456,,,,,,,
-0.003364,,,,,,,
0.032501,,,,,,,
0.017019,,,,,,,
0.004678,,,,,,,
0.031269,,,,,,,
0.006317,,,,,,,
-0.00218,,,,,,,
-0.009451,,,,,,,
0.008846,,,,,,,
0.004995,,,,,,,
0.008379,,,,,,,
0.002287,,,,,,,
-0.001871,,,,,,,
-0.019654,,,,,,,
0.007383,,,,,,,
-0.003192,,,,,,,
0.002112,,,,,,,
0.005495,,,,,,,
-0.000299,,,,,,,
0.024593,,,,,,,
0.008217,,,,,,,
-0.001654,,,,,,,
-0.000419,,,,,,,
0.006929,,,,,,,
0.003859,,,,,,,
0.09392,,,,,,,
-0.009731,,,,,,,
-0.005155,,,,,,,
-0.013274,,,,,,,
0.003671,,,,,,,
0.002666,,,,,,,
0.066941,,,,,,,
0.006178,,,,,,,
-0.004632,,,,,,,
-0.00245,,,,,,,
-0.404223,,,,,,,
0.039912,,,,,,,
-0.016597,,,,,,,
0.098848,,,,,,,
-0.101039,,,,,,,
-0.062295,,,,,,,
0.010888,,,,,,,
-0.018368,,,,,,,
-0.217087,,,,,,,
-0.094058,,,,,,,
-0.005308,,,,,,,
0.011848,,,,,,,
-0.003697,,,,,,,
0.013772,,,,,,,
0.179646,,,,,,,
0.094599,,,,,,,
-0.00334,,,,,,,
-0.001561,,,,,,,
0.006034,,,,,,,
-0.020687,,,,,,,
-0.240579,,,,,,,
-0.016155,,,,,,,
0.013843,,,,,,,
0.000224,,,,,,,
0.001082,,,,,,,
-0.010432,,,,,,,
-0.130274,,,,,,,
-0.03281,,,,,,,
0.0086,,,,,,,
-0.010525,,,,,,,
0.001984,,,,,,,
-0.006764,,,,,,,
-0.089798,,,,,,,
-0.019463,,,,,,,
0.013871,,,,,,,
-0.00074,,,,,,,
-0.000082,,,,,,,
0.001369,,,,,,,
0.003128,,,,,,,
-0.020246,,,,,,,
0.011755,,,,,,,
-0.00055,,,,,,,
-0.000354,,,,,,,
0.002401,,,,,,,
0.011393,,,,,,,
-0.027901,,,,,,,
0.014807,,,,,,,
-0.001266,,,,,,,
0.000093,,,,,,,
0.001035,,,,,,,
-0.008706,,,,,,,
-0.028004,,,,,,,
0.014313,,,,,,,
0.000479,,,,,,,
-0.002882,,,,,,,
0.002533,,,,,,,
0.00686,,,,,,,
-0.018703,,,,,,,
0.00028,,,,,,,
0.002657,,,,,,,
-0.004104,,,,,,,
0.006999,,,,,,,
0.065336,,,,,,,
0.012151,,,,,,,
-0.00263,,,,,,,
0.0004,,,,,,,
-0.00145,,,,,,,
0.008351,,,,,,,
0.08502,,,,,,,
-0.00853,,,,,,,
0.001292,,,,,,,
-0.001225,,,,,,,
-0.002017,,,,,,,
0.012532,,,,,,,
0.139739,,,,,,,
-0.000304,,,,,,,
-0.001313,,,,,,,
-0.002877,,,,,,,
-0.004916,,,,,,,
0.013215,,,,,,,
0.144255,,,,,,,
0.010352,,,,,,,
-0.005351,,,,,,,
0.002677,,,,,,,
-0.003282,,,,,,,
0.00255,,,,,,,
0.026299,,,,,,,
0.008767,,,,,,,
0.000362,,,,,,,
0.012068,,,,,,,
-0.001857,,,,,,,
-0.000119,,,,,,,
0.007527,,,,,,,
-0.002524,,,,,,,
0.008995,,,,,,,
-0.004857,,,,,,,
0.00138,,,,,,,
-0.008325,,,,,,,
-0.084758,,,,,,,
-0.011798,,,,,,,
0.00257,,,,,,,
0.005019,,,,,,,
0.000954,,,,,,,
0.003534,,,,,,,
0.049304,,,,,,,
0.013094,,,,,,,
0.00188,,,,,,,
-0.011413,,,,,,,
0.604126,,,,,,,
-0.007992,,,,,,,
0.143138,,,,,,,
-0.038871,,,,,,,
0.240751,,,,,,,
0.091172,,,,,,,
-0.002761,,,,,,,
0.000599,,,,,,,
0.065598,,,,,,,
0,,,,,,,
-0.066266,,,,,,,
0,,,,,,,
-0.003493,,,,,,,
0.000609,,,,,,,
0.084216,,,,,,,
0,,,,,,,
-0.021249,,,,,,,
0,,,,,,,
-0.00301,,,,,,,
0.000522,,,,,,,
0.082625,,,,,,,
0,,,,,,,
-0.02373,,,,,,,
0,,,,,,,
-0.002698,,,,,,,
0.000447,,,,,,,
0.084085,,,,,,,
0,,,,,,,
-0.019002,,,,,,,
0,,,,,,,
0.001133,,,,,,,
0.000142,,,,,,,
0.020332,,,,,,,
0,,,,,,,
-0.013464,,,,,,,
0,,,,,,,
0.001631,,,,,,,
-0.0003,,,,,,,
0.018889,,,,,,,
0,,,,,,,
-0.005949,,,,,,,
0,,,,,,,
0.00305,,,,,,,
0.000095,,,,,,,
0.010955,,,,,,,
0,,,,,,,
-0.008348,,,,,,,
0,,,,,,,
0.014219,,,,,,,
-0.002195,,,,,,,
-0.13399,,,,,,,
0.000659,,,,,,,
-0.0019,,,,,,,
-0.001719,,,,,,,
0.017676,,,,,,,
-0.001367,,,,,,,
-0.006863,,,,,,,
0,,,,,,,
0.043885,,,,,,,
-0.000001,,,,,,,
-0.001468,,,,,,,
-0.000557,,,,,,,
0.004041,,,,,,,
0,,,,,,,
-0.007936,,,,,,,
0,,,,,,,
-0.005175,,,,,,,
-0.009843,,,,,,,
-0.320883,,,,,,,
0,,,,,,,
-0.007251,,,,,,,
0,,,,,,,
-0.004993,,,,,,,
-0.00878,,,,,,,
-0.353551,,,,,,,
0,,,,,,,
-0.007488,,,,,,,
0,,,,,,,
0.670434
0.019194
0.228503
-0.025134
0.719755
-0.173729
0.010410
0.000245
-0.003278
-0.002739
0.002648
0.000720
0.009129
-0.006412
-0.057410
-0.004336
0.004186
-0.000906
0.022253
0.007852
0.080561
0.019983
0.009564
12.073174
0.006131
-0.003375
-0.044940
-0.017567
0.005073
-0.023705
0.014233
-0.003097
-0.006252
0.005456
0.008092
0.017163
0.015500
-0.002667
-0.004507
0.005375
0.007876
0.017301
0.012886
-0.005725
-0.051389
-0.009954
0.009203
-0.011034
0.018695
-0.004287
-0.040062
0.006279
0.011364
0.022799
0.020780
-0.003294
-0.030489
0.006546
0.013153
0.023439
0.018605
0.005195
0.045098
0.011912
0.013348
-0.006863
0.021873
0.002739
0.034109
0.001187
0.011105
0.030003
0.021171
0.009089
0.094160
0.017321
0.018283
