0.968753,,,,,,
0.053525,,,,,,
0.702523,,,,,,
0,,,,,,
2.792802,,,,,,
0,,,,,,
0.96986,,,,,,
0.054177,,,,,,
0.712728,,,,,,
0,,,,,,
2.888413,,,,,,
0,,,,,,
0.959928,,,,,,
0.048136,,,,,,
0.618074,,,,,,
0,,,,,,
2.010061,,,,,,
0,,,,,,
0.971971,,,,,,
0.055311,,,,,,
0.727992,,,,,,
0,,,,,,
3.082738,,,,,,
0,,,,,,
0.972396,,,,,,
0.056166,,,,,,
0.726958,,,,,,
0,,,,,,
3.182543,,,,,,
0,,,,,,
0.975824,,,,,,
0.055134,,,,,,
0.720232,,,,,,
0,,,,,,
3.28098,,,,,,
0,,,,,,
0.978474,,,,,,
0.054322,,,,,,
0.712979,,,,,,
0,,,,,,
3.381641,,,,,,
0,,,,,,
0.984723,,,,,,
0.046542,,,,,,
0.611941,,,,,,
0,,,,,,
3.486004,,,,,,
0,,,,,,
0.98391,,,,,,
0.049748,,,,,,
0.65665,,,,,,
0,,,,,,
3.583052,,,,,,
0,,,,,,
0.983901,,,,,,
0.054894,,,,,,
0.711329,,,,,,
0,,,,,,
3.686126,,,,,,
0,,,,,,
0.973906,,,,,,
0.053239,,,,,,
0.680326,,,,,,
0,,,,,,
3.783185,,,,,,
0,,,,,,
0.97659,,,,,,
0.055754,,,,,,
0.715399,,,,,,
0,,,,,,
3.884741,,,,,,
0,,,,,,
0.980709,,,,,,
0.053203,,,,,,
0.68596,,,,,,
0,,,,,,
3.988149,,,,,,
0,,,,,,
0.983492,,,,,,
0.055082,,,,,,
0.712851,,,,,,
0,,,,,,
4.087491,,,,,,
0,,,,,,
0.987146,,,,,,
0.054324,,,,,,
0.706292,,,,,,
0,,,,,,
4.191549,,,,,,
0,,,,,,
0.99077,,,,,,
0.053579,,,,,,
0.699864,,,,,,
0,,,,,,
4.294805,,,,,,
0,,,,,,
0.96192,,,,,,
0.056696,,,,,,
0.731008,,,,,,
0,,,,,,
3.394072,,,,,,
0,,,,,,
1.005474,,,,,,
0.050477,,,,,,
0.680518,,,,,,
0,,,,,,
4.502863,,,,,,
0,,,,,,
1.001096,,,,,,
0.050519,,,,,,
0.678625,,,,,,
0,,,,,,
4.602451,,,,,,
0,,,,,,
0.965173,,,,,,
0.060294,,,,,,
0.774076,,,,,,
0,,,,,,
3.669584,,,,,,
0,,,,,,
1.008276,,,,,,
0.051587,,,,,,
0.69249,,,,,,
0,,,,,,
4.81168,,,,,,
0,,,,,,
1.009809,,,,,,
0.054623,,,,,,
0.746713,,,,,,
0,,,,,,
4.915433,,,,,,
0,,,,,,
1.04204,,,,,,
0.04587,,,,,,
0.646958,,,,,,
-0.05141,,,,,,
5.034785,,,,,,
-0.003222,,,,,,
1.046131,,,,,,
0.040838,,,,,,
0.575294,,,,,,
-0.054438,,,,,,
5.142075,,,,,,
-0.004587,,,,,,
1.056643,,,,,,
0.03052,,,,,,
0.451705,,,,,,
-0.070724,,,,,,
5.250512,,,,,,
-0.008761,,,,,,
1.067839,,,,,,
0.024182,,,,,,
0.367636,,,,,,
-0.087295,,,,,,
5.361741,,,,,,
-0.010814,,,,,,
1.091141,,,,,,
0.012179,,,,,,
0.251208,,,,,,
-0.151623,,,,,,
5.476933,,,,,,
-0.050736,,,,,,
1.106056,,,,,,
0.008752,,,,,,
0.270785,,,,,,
-0.14588,,,,,,
5.590837,,,,,,
-0.053457,,,,,,
1.116392,,,,,,
0.006025,,,,,,
0.284055,,,,,,
-0.140158,,,,,,
5.704669,,,,,,
-0.058753,,,,,,
1.110416,,,,,,
0.015952,,,,,,
0.404967,,,,,,
-0.107663,,,,,,
5.809459,,,,,,
-0.077856,,,,,,
1.122045,,,,,,
0.009032,,,,,,
0.22611,,,,,,
-0.098723,,,,,,
5.929499,,,,,,
-0.117148,,,,,,
1.143677,,,,,,
0.003342,,,,,,
0.170811,,,,,,
-0.092491,,,,,,
6.054872,,,,,,
-0.132806,,,,,,
1.156705,,,,,,
-0.000871,,,,,,
0.10451,,,,,,
-0.092249,,,,,,
6.18626,,,,,,
-0.151259,,,,,,
1.164802,,,,,,
-0.004722,,,,,,
0.044423,,,,,,
-0.092651,,,,,,
6.32252,,,,,,
-0.168744,,,,,,
1.174609,,,,,,
-0.00261,,,,,,
0.000236,,,,,,
-0.089051,,,,,,
6.467257,,,,,,
-0.18396,,,,,,
1.183363,,,,,,
0.001203,,,,,,
-0.009898,,,,,,
-0.082361,,,,,,
6.612298,,,,,,
-0.192247,,,,,,
1.20752,,,,,,
0.006991,,,,,,
-0.013548,,,,,,
-0.076965,,,,,,
6.76175,,,,,,
-0.196885,,,,,,
1.22917,,,,,,
0.013726,,,,,,
0.048196,,,,,,
-0.063437,,,,,,
6.920906,,,,,,
-0.202273,,,,,,
1.241025,,,,,,
0.020717,,,,,,
0.072392,,,,,,
-0.054603,,,,,,
7.077943,,,,,,
-0.204187,,,,,,
1.249454,,,,,,
0.023932,,,,,,
0.097241,,,,,,
-0.03866,,,,,,
7.235967,,,,,,
-0.206766,,,,,,
1.259682,,,,,,
0.031958,,,,,,
0.17013,,,,,,
-0.021463,,,,,,
7.398716,,,,,,
-0.202881,,,,,,
1.278241,,,,,,
0.039681,,,,,,
0.254176,,,,,,
0.003192,,,,,,
7.542199,,,,,,
-0.192292,,,,,,
1.246833,,,,,,
0.046695,,,,,,
0.378492,,,,,,
0.005934,,,,,,
7.71534,,,,,,
-0.189171,,,,,,
1.088256,,,,,,
0.012488,,,,,,
0.278395,,,,,,
-0.052377,,,,,,
7.844264,,,,,,
-0.172629,,,,,,
1.093993,,,,,,
0.01317,,,,,,
0.296764,,,,,,
-0.049981,,,,,,
7.924776,,,,,,
-0.166459,,,,,,
1.084288,,,,,,
0.015109,,,,,,
0.302471,,,,,,
-0.048506,,,,,,
7.951874,,,,,,
-0.168569,,,,,,
1.074947,,,,,,
0.018899,,,,,,
0.365718,,,,,,
-0.041958,,,,,,
8.09274,,,,,,
-0.176451,,,,,,
1.105885,,,,,,
0.024,,,,,,
0.477321,,,,,,
-0.030666,,,,,,
8.135335,,,,,,
-0.126883,,,,,,
1.117007,,,,,,
0.025468,,,,,,
0.504571,,,,,,
-0.050188,,,,,,
8.243178,,,,,,
-0.110955,,,,,,
1.196566,,,,,,
0.046564,,,,,,
0.903955,,,,,,
0.00679,,,,,,
8.353058,,,,,,
0.063091,,,,,,
1.226542,,,,,,
0.043449,,,,,,
0.90492,,,,,,
0.013048,,,,,,
8.411721,,,,,,
0.071285,,,,,,
1.216925,,,,,,
0.043205,,,,,,
0.893088,,,,,,
0.011841,,,,,,
8.495132,,,,,,
0.066249,,,,,,
1.230428,,,,,,
0.043623,,,,,,
0.916813,,,,,,
0.015892,,,,,,
8.616896,,,,,,
0.066939,,,,,,
1.22682,,,,,,
0.043552,,,,,,
0.914211,,,,,,
0.016048,,,,,,
8.709914,,,,,,
0.0634,,,,,,
1.236991,,,,,,
0.043864,,,,,,
0.931854,,,,,,
0.019024,,,,,,
8.794004,,,,,,
0.064123,,,,,,
1.237267,,,,,,
0.043894,,,,,,
0.934324,,,,,,
0.019764,,,,,,
8.863157,,,,,,
0.062357,,,,,,
1.237511,,,,,,
0.04392,,,,,,
0.936503,,,,,,
0.020417,,,,,,
8.924153,,,,,,
0.060799,,,,,,
1.237962,,,,,,
0.043969,,,,,,
0.940534,,,,,,
0.021625,,,,,,
9.037006,,,,,,
0.057916,,,,,,
1.238153,,,,,,
0.04399,,,,,,
0.94224,,,,,,
0.022137,,,,,,
9.084766,,,,,,
0.056696,,,,,,
1.219686,,,,,,
0.043467,,,,,,
0.914393,,,,,,
0.01812,,,,,,
9.07272,,,,,,
0.051626,,,,,,
1.223829,,,,,,
0.043612,,,,,,
0.923194,,,,,,
0.019867,,,,,,
9.161249,,,,,,
0.05047,,,,,,
1.224991,,,,,,
0.043683,,,,,,
0.928521,,,,,,
0.021304,,,,,,
9.282059,,,,,,
0.047582,,,,,,
1.235171,,,,,,
0.044011,,,,,,
0.947552,,,,,,
0.024737,,,,,,
9.412312,,,,,,
0.047075,,,,,,
1.239985,,,,,,
0.044187,,,,,,
0.958599,,,,,,
0.02704,,,,,,
9.542726,,,,,,
0.044997,,,,,,
1.131562,,,,,,
0.041207,,,,,,
0.778282,,,,,,
-0.017924,,,,,,
9.299112,,,,,,
0.017372,,,,,,
1.241,,,,,,
0.044297,,,,,,
0.96767,,,,,,
0.029757,,,,,,
9.796647,,,,,,
0.03851,,,,,,
1.23038,,,,,,
0.027271,,,,,,
0.819792,,,,,,
-0.097531,,,,,,
9.934467,,,,,,
0.033518,,,,,,
1.252787,,,,,,
0.030631,,,,,,
0.888552,,,,,,
-0.111628,,,,,,
10.067851,,,,,,
0.032001,,,,,,
1.265425,,,,,,
0.032366,,,,,,
0.904187,,,,,,
-0.106832,,,,,,
10.206554,,,,,,
0.024351,,,,,,
1.27729,,,,,,
0.03051,,,,,,
0.873378,,,,,,
-0.100938,,,,,,
10.34472,,,,,,
0.016191,,,,,,
1.28312,,,,,,
0.027446,,,,,,
0.876892,,,,,,
-0.084774,,,,,,
10.485542,,,,,,
0.029814,,,,,,
1.288323,,,,,,
0.025575,,,,,,
0.838089,,,,,,
-0.077739,,,,,,
10.626644,,,,,,
0.021506,,,,,,
1.290126,,,,,,
0.024192,,,,,,
0.790607,,,,,,
-0.072253,,,,,,
10.758867,,,,,,
0.008094,,,,,,
1.296427,,,,,,
0.020859,,,,,,
0.732688,,,,,,
-0.066346,,,,,,
10.891232,,,,,,
-0.00736,,,,,,
1.304618,,,,,,
0.021712,,,,,,
0.757807,,,,,,
-0.079903,,,,,,
11.016926,,,,,,
-0.036689,,,,,,
1.309828,,,,,,
0.022363,,,,,,
0.754761,,,,,,
-0.073237,,,,,,
11.141448,,,,,,
-0.054017,,,,,,
0.914287,,,,,,
0.063175,,,,,,
0.747402,,,,,,
0.034316,,,,,,
11.123817,,,,,,
-0.112658,,,,,,
0.927652,,,,,,
0.041858,,,,,,
0.514903,,,,,,
-0.058056,,,,,,
11.206368,,,,,,
-0.105761,,,,,,
0.925365,,,,,,
0.070472,,,,,,
0.868764,,,,,,
0.05034,,,,,,
11.28806,,,,,,
-0.10228,,,,,,
0.933495,,,,,,
0.062221,,,,,,
0.77239,,,,,,
0.041589,,,,,,
11.38821,,,,,,
-0.098135,,,,,,
0.93736,,,,,,
0.061366,,,,,,
0.762634,,,,,,
0.02272,,,,,,
11.483861,,,,,,
-0.106336,,,,,,
0.944551,,,,,,
0.053897,,,,,,
0.674855,,,,,,
0.01496,,,,,,
11.585848,,,,,,
-0.10558,,,,,,
0.951336,,,,,,
0.047414,,,,,,
0.598699,,,,,,
0.004782,,,,,,
11.686792,,,,,,
-0.105681,,,,,,
0.957445,,,,,,
0.043293,,,,,,
0.550469,,,,,,
-0.013062,,,,,,
11.791952,,,,,,
-0.108247,,,,,,
0.963592,,,,,,
0.039145,,,,,,
0.501928,,,,,,
-0.031021,,,,,,
11.897791,,,,,,
-0.110831,,,,,,
0.966566,,,,,,
0.037137,,,,,,
0.478414,,,,,,
-0.039655,,,,,,
11.990168,,,,,,
-0.112081,,,,,,
0.967569,,,,,,
0.035,,,,,,
0.451495,,,,,,
-0.013306,,,,,,
12.080318,,,,,,
-0.112821,,,,,,
0.970628,,,,,,
0.032089,,,,,,
0.416323,,,,,,
-0.005251,,,,,,
12.175258,,,,,,
-0.114292,,,,,,
0.972416,,,,,,
0.029634,,,,,,
0.385959,,,,,,
0.014557,,,,,,
12.268356,,,,,,
-0.115316,,,,,,
0.971674,,,,,,
0.029082,,,,,,
0.375461,,,,,,
0.041763,,,,,,
12.357214,,,,,,
-0.108149,,,,,,
0.974157,,,,,,
0.028666,,,,,,
0.356842,,,,,,
0.051631,,,,,,
12.451018,,,,,,
-0.091111,,,,,,
0.977658,,,,,,
0.026639,,,,,,
0.330294,,,,,,
0.050949,,,,,,
12.554187,,,,,,
-0.091022,,,,,,
0.981547,,,,,,
0.015434,,,,,,
0.202126,,,,,,
0.031411,,,,,,
12.652086,,,,,,
-0.083324,,,,,,
0.984277,,,,,,
0.006659,,,,,,
0.093907,,,,,,
0.038871,,,,,,
12.750365,,,,,,
-0.091172,,,,,,
1.589063,,,,,,
-0.001796,,,,,,
0.210519,,,,,,
0,,,,,,
13.150031,,,,,,
0,,,,,,
1.586679,,,,,,
-0.001604,,,,,,
0.249863,,,,,,
0,,,,,,
13.242452,,,,,,
0,,,,,,
1.583142,,,,,,
-0.001319,,,,,,
0.308227,,,,,,
0,,,,,,
13.379553,,,,,,
0,,,,,,
1.579679,,,,,,
-0.001039,,,,,,
0.365394,,,,,,
0,,,,,,
13.513843,,,,,,
0,,,,,,
1.576102,,,,,,
-0.00075,,,,,,
0.424429,,,,,,
0,,,,,,
13.652521,,,,,,
0,,,,,,
1.57639,,,,,,
-0.000774,,,,,,
0.419677,,,,,,
0,,,,,,
13.796764,,,,,,
0,,,,,,
1.577868,,,,,,
0.000431,,,,,,
0.431832,,,,,,
0,,,,,,
13.948605,,,,,,
0,,,,,,
1.58084,,,,,,
0.002238,,,,,,
0.44939,,,,,,
0,,,,,,
14.098356,,,,,,
0,,,,,,
1.615854,,,,,,
0.003199,,,,,,
0.393281,,,,,,
0,,,,,,
14.213618,,,,,,
0,,,,,,
1.635857,,,,,,
0.003972,,,,,,
0.600695,,,,,,
0,,,,,,
14.420991,,,,,,
0,,,,,,
1.628582,,,,,,
0.013541,,,,,,
1.01099,,,,,,
0,,,,,,
14.576139,,,,,,
0,,,,,,
1.617023,,,,,,
0.013528,,,,,,
1.07186,,,,,,
0,,,,,,
14.730833,,,,,,
0,,,,,,
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.673145
0.015257
0.211174
-0.028060
0.786496
-0.175170
0.688587
0.020046
0.244833
-0.031778
0.857237
-0.176016
0.704142
0.016453
0.215236
-0.040317
0.930848
-12.213726
0.727929
0.021356
0.286713
-0.022701
1.012819
-0.141717
0.740331
0.023656
0.279595
-0.042106
1.090829
-0.167725
0.760044
0.025864
0.310154
-0.038324
1.173957
-0.152657
0.780214
0.028123
0.341423
-0.034453
1.259016
-0.137240
0.797664
0.030023
0.371772
-0.044582
1.346437
-0.150690
0.819948
0.032527
0.405863
-0.038453
1.438506
-0.129975
0.843295
0.035150
0.441581
-0.032032
1.534967
-0.108271
0.865981
0.039244
0.480107
-0.016106
1.633264
-0.115373
0.890225
0.041568
0.516210
-0.011942
1.732253
-0.085548
0.912546
0.048293
0.594410
0.010277
1.839716
-0.066364
0.940460
0.048259
0.609400
0.004202
1.944034
-0.027133
0.960139
0.048440
0.622637
0.000000
2.050041
-0.000000
0.961282
0.049068
0.631437
0.000000
2.153782
-0.000000
0.962413
0.049689
0.640129
0.000000
2.256459
-0.000000
0.963594
0.050337
0.649207
0.000000
2.363584
-0.000000
0.964751
0.050972
0.658110
0.000000
2.468573
-0.000000
0.966237
0.052044
0.679360
0.000000
2.575339
0.000000
0.967546
0.052815
0.691415
0.000000
2.688442
0.000000
0.968847
0.053580
0.703392
0.000000
2.800814
0.000000
0.970166
0.054357
0.715549
0.000000
2.914863
0.000000
0.971453
0.055114
0.727395
0.000000
3.026004
0.000000
0.972811
0.055914
0.739903
0.000000
3.143358
0.000000
0.975450
0.054973
0.717892
0.000000
3.258288
-0.000000
0.978480
0.054323
0.713005
0.000000
3.381939
-0.000000
0.985169
0.046473
0.611310
-0.000000
3.504938
0.000000
0.985730
0.047010
0.621024
-0.000000
3.625538
0.000000
0.986262
0.052410
0.679753
-0.000000
3.753876
0.000000
0.977327
0.051481
0.660559
-0.000000
3.872007
0.000000
0.982279
0.048935
0.631933
-0.000000
4.000636
0.000000
0.987180
0.046416
0.603609
-0.000000
4.127917
0.000000
0.992012
0.043932
0.575684
-0.000000
4.253396
0.000000
0.995669
0.045730
0.602319
-0.000000
4.378451
0.000000
1.001830
0.039876
0.531805
-0.000000
4.516460
0.000000
1.002749
0.049395
0.663934
-0.000000
4.640224
0.000000
0.964451
0.060883
0.781557
-0.000000
3.653323
0.000000
1.017142
0.031014
0.430449
-0.000000
4.906034
-0.000000
1.092899
0.026890
0.418584
-0.148541
5.063587
-0.010965
1.097383
0.015957
0.286815
-0.163170
5.187431
-0.019101
1.100419
0.008822
0.168310
-0.177934
5.317254
-0.030791
1.351778
0.002716
0.553582
-0.107389
5.591248
0.005328
1.307725
-0.015482
0.593263
-0.120601
5.718056
-0.004266
1.342375
0.003645
0.495022
-0.117617
5.842275
-0.000323
1.415995
0.003895
0.472034
-0.096830
5.990419
0.002966
1.478016
0.005147
0.362744
-0.063924
5.178801
0.012635
1.105966
0.001931
0.026677
-0.146932
6.109179
-0.149216
1.554479
0.004802
-0.013909
-0.033641
6.474355
-0.113496
1.600062
0.007737
-0.062996
-0.027220
6.632152
-0.120429
1.677760
0.021631
-0.050518
-0.013773
6.852535
-0.109701
1.756720
0.048147
-0.016809
-0.021398
7.069748
-0.093845
1.809441
0.052924
0.142271
-0.006860
7.271293
-0.081300
1.890703
0.037514
0.288534
-0.007522
7.524501
-0.057644
1.955202
0.015154
0.401894
0.001267
7.773615
-0.039132
2.028095
-0.007898
0.516939
0.010184
8.026989
-0.018739
1.143245
0.029749
0.595758
-0.021168
7.825935
-0.056539
1.200653
0.038440
0.795685
0.000968
8.154727
0.025804
1.222162
0.041952
0.875895
0.010871
8.294682
0.057662
1.235226
0.043674
0.916091
0.014300
8.352744
0.075396
1.235626
0.043717
0.919661
0.015369
8.452659
0.072843
1.236033
0.043761
0.923296
0.016459
8.554436
0.070243
1.236357
0.043796
0.926196
0.017328
8.635624
0.068169
1.237010
0.043866
0.932026
0.019075
8.798821
0.064000
1.237450
0.043914
0.935957
0.020253
8.908865
0.061189
1.237722
0.043943
0.938383
0.020980
8.976769
0.059454
1.237928
0.043965
0.940223
0.021532
9.028292
0.058138
1.238083
0.043982
0.941616
0.021949
9.067272
0.057142
1.238557
0.044033
0.945842
0.023216
9.185599
0.054120
1.238673
0.044046
0.946878
0.023527
9.214588
0.053379
1.238444
0.044021
0.944836
0.022915
9.157413
0.054840
1.238705
0.044049
0.947171
0.023614
9.222795
0.053170
1.239249
0.044108
0.952027
0.025070
